Running Brodnik (C++) Stack Test...
AC - T2 | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 3670016B
AC - T3 | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 3670016B
AC - T7 | Wall: 8.740000s | CPU User: 7.340000s | CPU Sys: 1.400000s | Max Memory: 23461888B
AC - T6 | Wall: 1.220000s | CPU User: 1.050000s | CPU Sys: 0.170000s | Max Memory: 5505024B
AC - T5 | Wall: 0.120000s | CPU User: 0.100000s | CPU Sys: 0.020000s | Max Memory: 3932160B
AC - T4 | Wall: 0.010000s | CPU User: 0.010000s | CPU Sys: 0.000000s | Max Memory: 3670016B
AC - T1 | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 3670016B
Running STL Vector (C++) Heap Test...
AC - T8 | Wall: 86.770000s | CPU User: 73.430000s | CPU Sys: 13.340000s | Max Memory: 272060416B
AC - T2 | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 3670016B
AC - T3 | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 3670016B
AC - T7 | Wall: 8.230000s | CPU User: 6.830000s | CPU Sys: 1.400000s | Max Memory: 37179392B
AC - T6 | Wall: 0.790000s | CPU User: 0.660000s | CPU Sys: 0.130000s | Max Memory: 5722112B
AC - T5 | Wall: 0.070000s | CPU User: 0.060000s | CPU Sys: 0.010000s | Max Memory: 3887104B
AC - T4 | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 3801088B
AC - T1 | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 3670016B
Running STL Deque (C++) Heap Test...
AC - T8 | Wall: 92.060000s | CPU User: 78.380000s | CPU Sys: 13.680000s | Max Memory: 212865024B
AC - T2 | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 3670016B
AC - T3 | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 3670016B
AC - T7 | Wall: 8.770000s | CPU User: 7.360000s | CPU Sys: 1.410000s | Max Memory: 24424448B
AC - T6 | Wall: 1.170000s | CPU User: 0.980000s | CPU Sys: 0.190000s | Max Memory: 5767168B
AC - T5 | Wall: 0.070000s | CPU User: 0.060000s | CPU Sys: 0.010000s | Max Memory: 3932160B
AC - T4 | Wall: 0.010000s | CPU User: 0.010000s | CPU Sys: 0.000000s | Max Memory: 3670016B
AC - T1 | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 3670016B
Running Brodnik (C++) Dijkstra Test...
AC - T2_dense | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 4063232B
AC - T1_sparse | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 3932160B
AC - T3_sparse | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 3932160B
AC - T6_sparse | Wall: 3.070000s | CPU User: 3.000000s | CPU Sys: 0.070000s | Max Memory: 102367232B
AC - T7_sparse | Wall: 31.810000s | CPU User: 31.340000s | CPU Sys: 0.470000s | Max Memory: 993525760B
AC - T3_dense | Wall: 0.190000s | CPU User: 0.190000s | CPU Sys: 0.000000s | Max Memory: 9437184B
AC - T2_sparse | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 3801088B
AC - T5_sparse | Wall: 0.290000s | CPU User: 0.280000s | CPU Sys: 0.010000s | Max Memory: 13500416B
AC - T4_dense | Wall: 16.410000s | CPU User: 16.090000s | CPU Sys: 0.320000s | Max Memory: 599130112B
AC - T1_dense | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 3932160B
AC - T4_sparse | Wall: 0.010000s | CPU User: 0.010000s | CPU Sys: 0.000000s | Max Memory: 4661248B
AC - T8_sparse | Wall: 401.070000s | CPU User: 395.780000s | CPU Sys: 5.290000s | Max Memory: 9904062464B
Running STL Vector (C++) Dijkstra Test...
AC - T2_dense | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 4063232B
AC - T1_sparse | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 3932160B
AC - T3_sparse | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 3932160B
AC - T6_sparse | Wall: 2.770000s | CPU User: 2.690000s | CPU Sys: 0.080000s | Max Memory: 102522880B
AC - T7_sparse | Wall: 29.160000s | CPU User: 28.640000s | CPU Sys: 0.520000s | Max Memory: 1019056128B
AC - T3_dense | Wall: 0.120000s | CPU User: 0.120000s | CPU Sys: 0.000000s | Max Memory: 9568256B
AC - T2_sparse | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 3932160B
AC - T5_sparse | Wall: 0.260000s | CPU User: 0.260000s | CPU Sys: 0.000000s | Max Memory: 13369344B
AC - T4_dense | Wall: 16.280000s | CPU User: 15.940000s | CPU Sys: 0.340000s | Max Memory: 599523328B
AC - T1_dense | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 3801088B
AC - T4_sparse | Wall: 0.010000s | CPU User: 0.010000s | CPU Sys: 0.000000s | Max Memory: 4849664B
AC - T8_sparse | Wall: 368.610000s | CPU User: 363.170000s | CPU Sys: 5.440000s | Max Memory: 10022989824B
Running STL Deque (C++) Dijkstra Test...
AC - T2_dense | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 4063232B
AC - T1_sparse | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 3932160B
AC - T3_sparse | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 4063232B
AC - T6_sparse | Wall: 2.780000s | CPU User: 2.730000s | CPU Sys: 0.050000s | Max Memory: 102760448B
AC - T7_sparse | Wall: 31.760000s | CPU User: 31.260000s | CPU Sys: 0.500000s | Max Memory: 995385344B
AC - T3_dense | Wall: 0.190000s | CPU User: 0.190000s | CPU Sys: 0.000000s | Max Memory: 9437184B
AC - T2_sparse | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 3932160B
AC - T5_sparse | Wall: 0.280000s | CPU User: 0.280000s | CPU Sys: 0.000000s | Max Memory: 13500416B
AC - T4_dense | Wall: 16.230000s | CPU User: 15.890000s | CPU Sys: 0.340000s | Max Memory: 599130112B
AC - T1_dense | Wall: 0.000000s | CPU User: 0.000000s | CPU Sys: 0.000000s | Max Memory: 3932160B
AC - T4_sparse | Wall: 0.020000s | CPU User: 0.020000s | CPU Sys: 0.000000s | Max Memory: 4800512B
AC - T8_sparse | Wall: 399.340000s | CPU User: 393.650000s | CPU Sys: 5.690000s | Max Memory: 9923203072B
All tests completed.
