Running Brodnik (C++) Stack Test...
AC - T1 | Wall: 0.001982s | CPU User: 0.000000s | CPU Sys: 0.001677s | Max Memory: 655360B
Running STL Vector (C++) Heap Test...
AC - T8 | Wall: 109.462792s | CPU User: 96.461112s | CPU Sys: 12.997672s | Max Memory: 271667200B
AC - T2 | Wall: 0.001796s | CPU User: 0.001340s | CPU Sys: 0.000000s | Max Memory: 2490368B
AC - T3 | Wall: 0.007896s | CPU User: 0.005364s | CPU Sys: 0.002146s | Max Memory: 3276800B
AC - T7 | Wall: 10.284303s | CPU User: 8.917934s | CPU Sys: 1.364930s | Max Memory: 36524032B
AC - T6 | Wall: 0.947523s | CPU User: 0.792652s | CPU Sys: 0.154105s | Max Memory: 5595136B
AC - T5 | Wall: 0.095676s | CPU User: 0.076060s | CPU Sys: 0.019015s | Max Memory: 3801088B
AC - T4 | Wall: 0.020366s | CPU User: 0.015723s | CPU Sys: 0.003930s | Max Memory: 3538944B
AC - T1 | Wall: 0.004292s | CPU User: 0.000968s | CPU Sys: 0.002906s | Max Memory: 393216B
Running STL Deque (C++) Heap Test...
AC - T8 | Wall: 253.392171s | CPU User: 239.841642s | CPU Sys: 13.541778s | Max Memory: 212738048B
AC - T2 | Wall: 0.004786s | CPU User: 0.001082s | CPU Sys: 0.003247s | Max Memory: 1179648B
AC - T3 | Wall: 0.009527s | CPU User: 0.006140s | CPU Sys: 0.003070s | Max Memory: 3407872B
AC - T7 | Wall: 22.413842s | CPU User: 21.029572s | CPU Sys: 1.383955s | Max Memory: 24428544B
AC - T6 | Wall: 2.221535s | CPU User: 2.056735s | CPU Sys: 0.163947s | Max Memory: 5505024B
AC - T5 | Wall: 0.180948s | CPU User: 0.167289s | CPU Sys: 0.013025s | Max Memory: 3670016B
AC - T4 | Wall: 0.026448s | CPU User: 0.020858s | CPU Sys: 0.005215s | Max Memory: 3276800B
AC - T1 | Wall: 0.003985s | CPU User: 0.001841s | CPU Sys: 0.001840s | Max Memory: 2228224B
All tests completed.
