Running Brodnik (C++) Stack Test...
AC - T7 | Wall: 11.048222s | CPU User: 10.974668s | CPU Sys: 0.073008s | Max Memory: 45481984B
AC - T6 | Wall: 0.972186s | CPU User: 0.968489s | CPU Sys: 0.002957s | Max Memory: 7471104B
AC - T5 | Wall: 0.089167s | CPU User: 0.088644s | CPU Sys: 0.000000s | Max Memory: 3801088B
AC - T4 | Wall: 0.017976s | CPU User: 0.015664s | CPU Sys: 0.001958s | Max Memory: 3407872B
AC - T1 | Wall: 0.001687s | CPU User: 0.001335s | CPU Sys: 0.000000s | Max Memory: 2359296B
Running Brodnik (C++) Binary Search Test...
Running Brodnik (C) Binary Search Test...
Running STL Vector (C++) Binary Search Test...
Running Brodnik (C++) Linear Search Test...
Running Brodnik (C) Linear Search Test...
Running STL Vector (C++) Linear Search Test...
Running Brodnik (C++) Heap Test...
AC - T8 | Wall: 198.878059s | CPU User: 185.291070s | CPU Sys: 13.587457s | Max Memory: 203816960B
AC - T2 | Wall: 0.005122s | CPU User: 0.001129s | CPU Sys: 0.003387s | Max Memory: 1310720B
AC - T3 | Wall: 0.008343s | CPU User: 0.004954s | CPU Sys: 0.002972s | Max Memory: 3276800B
AC - T7 | Wall: 17.636479s | CPU User: 16.251924s | CPU Sys: 1.383947s | Max Memory: 23461888B
AC - T6 | Wall: 1.627235s | CPU User: 1.481451s | CPU Sys: 0.145051s | Max Memory: 5505024B
AC - T5 | Wall: 0.153394s | CPU User: 0.130633s | CPU Sys: 0.022078s | Max Memory: 3670016B
AC - T4 | Wall: 0.015729s | CPU User: 0.015359s | CPU Sys: 0.000000s | Max Memory: 3276800B
AC - T1 | Wall: 0.004207s | CPU User: 0.000960s | CPU Sys: 0.002881s | Max Memory: 655360B
Running STL Vector (C++) Heap Test...
AC - T8 | Wall: 125.895188s | CPU User: 112.683849s | CPU Sys: 13.197879s | Max Memory: 270618624B
AC - T2 | Wall: 0.005016s | CPU User: 0.002208s | CPU Sys: 0.002208s | Max Memory: 1441792B
AC - T3 | Wall: 0.008087s | CPU User: 0.004798s | CPU Sys: 0.002879s | Max Memory: 3407872B
AC - T7 | Wall: 11.342050s | CPU User: 9.993523s | CPU Sys: 1.348049s | Max Memory: 35868672B
AC - T6 | Wall: 1.082570s | CPU User: 0.960899s | CPU Sys: 0.120993s | Max Memory: 5595136B
AC - T5 | Wall: 0.173285s | CPU User: 0.149594s | CPU Sys: 0.023091s | Max Memory: 3670016B
AC - T4 | Wall: 0.023399s | CPU User: 0.020810s | CPU Sys: 0.002081s | Max Memory: 3538944B
AC - T1 | Wall: 0.004443s | CPU User: 0.001233s | CPU Sys: 0.002466s | Max Memory: 3407872B
Running STL Deque (C++) Heap Test...
AC - T8 | Wall: 192.648025s | CPU User: 178.215592s | CPU Sys: 14.426744s | Max Memory: 212738048B
AC - T2 | Wall: 0.001839s | CPU User: 0.001349s | CPU Sys: 0.000000s | Max Memory: 2752512B
AC - T3 | Wall: 0.009132s | CPU User: 0.007525s | CPU Sys: 0.001075s | Max Memory: 3276800B
AC - T7 | Wall: 17.171501s | CPU User: 15.718484s | CPU Sys: 1.450970s | Max Memory: 24424448B
AC - T6 | Wall: 1.532475s | CPU User: 1.400838s | CPU Sys: 0.130976s | Max Memory: 5505024B
AC - T5 | Wall: 0.155532s | CPU User: 0.135911s | CPU Sys: 0.018991s | Max Memory: 3670016B
AC - T4 | Wall: 0.014639s | CPU User: 0.014290s | CPU Sys: 0.000000s | Max Memory: 3407872B
AC - T1 | Wall: 0.001641s | CPU User: 0.001293s | CPU Sys: 0.000000s | Max Memory: 1703936B
All tests completed.
